User-ID,Location,Age,username,passwd
220304,"derby, england, united kingdom",31.0,5X4XRgHacCh4220304,#@FG2GWe23
220305,"new haven, connecticut, usa",,GiGzDkN4Bx2Z220305,NdZpJiEQ2UOVs
220306,"adamsville, tennessee, usa",17.0,aGOYMLj8SaeP220306,KyqWRTZVvsdI
220307,"edmonton, alberta, canada",33.0,PWqhx3wlWLSm220307,xAvN9CaxtzuX
220308,"malmö, skåne, sweden",,3eRjJtOvrV4n220308,6f@gSCS7o6c
220309,"prince george, british columbia, canada",50.0,ofGvmwX5yDEx220309,FEUohQIyrp
220310,"orleans, ontario, canada",9.0,SGzHu6NJNXkG220310,SBvtZuz7bD2
220311,"houston, texas, usa",20.0,mgYnRxRrfMuv220311,dF6IH3aknUrA9
220312,"wauchope, new south wales, australia",,MkSvOFA4OaOt220312,OetpJzPbfxmuw
220313,"norfolk, virginia, usa",40.0,185up98ndydQ220313,IWzq7UPt8W
220314,"mosinee, wisconsin, usa",39.0,qeN5CYVVqgDe220314,2zL4JpmYwMBtX
220315,"winnipeg, manitoba, canada",,8pRAue4bNqDB220315,NzvBx4tY2H
220316,"calgary, alberta, canada",24.0,lszY3QDnflIK220316,sfyRHAZkrxq
220317,"reading, massachusetts, usa",49.0,JRKXluVNRNJC220317,OiZhL#GXJ#6
220318,"melbourne, victoria, australia",18.0,xKj1y2nK2bys220318,s8PjEeO298as
220319,"oakland, california, usa",,ZS9XTyHRRdqJ220319,usZL#RIrhjH
220320,"waleska, georgia, usa",,FyjPugby1Noj220320,JMS1owFv4rBfn
220321,"leverkusen, nordrhein-westfalen, germany",48.0,WtVWnJB4MXoA220321,nEHA7P1g3
220322,"mainz, rheinland-pfalz, germany",49.0,oguI9nlw6gd8220322,#spHOv4LR#31
220323,"44536 lünen, nordrhein-westfalen, germany",,zQcdVhi1Bc8X220323,iB4HtxliLha68
220324,"bowral, new south wales, australia",14.0,ob3iWfYnH4Dt220324,qmyNyURQf
220325,"westbury, england, united kingdom",17.0,FYxZNcqNPBv3220325,IfdfZu2T5@9z3
220326,"conway, south carolina, usa",49.0,t3Qs9rTuah33220326,iMaqcBiZP
220327,"san marcos, california, usa",,nKTsV482Gipa220327,cm@4jrvpx
220328,"barcelona, anzoàtegui, venezuela",23.0,vAXvtO9slxdL220328,GiQxkFuccy
220329,"sevilla, andalucia, spain",43.0,HV98BRQodCxW220329,Hoq7E9#@glR1J
220330,"dongen, umbria, netherlands",36.0,JRVEc3KbLLiR220330,zEZUAVr5ob8Zl
220331,"springfield, ,",,Rp3o5R74S3cz220331,wbs8OixSDb
220332,"billings, montana, usa",62.0,v5Ok4ke83Otj220332,OKlKL3b@F
220333,"karachi, idaho, pakistan",22.0,w3cbj7kdodO2220333,tl3CYRkiBtmc1
220334,"pune, maharashtra, india",,Af1aPfHCLPRD220334,u1yhQcBkNU
220335,"austin, texas, usa",,AD3EnC1dogWx220335,dJ7tU@dINi8
220336,"sausalito, california, usa",,G3bsaFp7lee6220336,QzlpLcCP5I4eM
220337,"cuneo, piemonte, italy",,ItKfyCp9JJCR220337,yxvntcIbzmRhi
220338,"new york, new york, usa",,g1W95cbVKkBr220338,CsF#qPjErT8DU
220339,"charlotte, north carolina, usa",39.0,NgEFcqZsALAn220339,6OZtPBtKsUG
220340,"alphington, victoria, australia",21.0,JvGTdz7eppjd220340,wez#SBgLzXw
220341,"thunder bay, ontario, canada",,OEjELEOusgIH220341,mwq2MN8L7RQ
220342,"lisboa, estremadura-lisboa, portugal",18.0,2TR4VVr8QtqM220342,9@2R#3d6Ek
220343,"fribourg, fribourg, switzerland",39.0,Ojw2KbbiQtxd220343,yyGG1r2WkNqCp
220344,"hood river, oregon, usa",26.0,BG8NZxpqH1Cp220344,exERhfSxRz
220345,"tehra, tehran, iran",23.0,RLZTKX7o8UXf220345,yL51C6GjR
220346,"la laguna, tenerife, spain",22.0,ZkriAFPcOvbp220346,jREy3hv8i64m
220347,"tucson, arizona, usa",29.0,BtT5naCJd5KU220347,T43klt7CUn@V
220348,"porto, porto, portugal",,cDAcmEjIATJL220348,#DJ7n24wR5vi
220349,"london, n/a, united kingdom",24.0,JnwaK9MnGcvY220349,MRZB#78uC
220350,"la mesa, california, usa",16.0,lD8lruSpOyPQ220350,9nszZx1WTgJ
220351,"san francisco, ,",,7dpwW9MSZmAl220351,xhec4sVRx
220352,"portland, oregon, usa",25.0,Ziwgh8y7Ltxi220352,NJVlXVBEP@o#
220353,"nantes, pays de la loire, france",26.0,KrYy5rQZSpRw220353,8@gRJsEEDgxZx
220354,"palatine, illinois, usa",,AsAA6ZvXuQ8z220354,NU4P2mknq2Jd
220355,"monroeville, pennsylvania, usa",54.0,ltHzcwJTc4YS220355,caDgzJKsg
220356,"monroe, new york, usa",17.0,IbAZaqWaRAVM220356,F6Vz1r4fiylv
220357,"imperia, liguria, italy",,9SEElRpcGuWh220357,4Z4Ilvw6NV
220358,"tulsa, oklahoma, usa",26.0,dyXAeDSfkjLN220358,J5C8tZbLVmMp
220359,"ulaanbaatar, n/a, mongolia",24.0,iHta5uUFxQ6C220359,EqcvQ2aAUvN
220360,"port huron, michigan, usa",23.0,TEzV4aXI9ay9220360,gB6SPIbCagJ8
220361,"san diego, california, usa",,lCMtdAHZLKPL220361,bYpgOmwt4sGF
220362,"teesdale, victoria, australia",47.0,9K9NPfGG1ZRw220362,V4BFwhpKD
220363,"edinburgh, n/a, scotland",,N3zcIsN1V8f8220363,3ftwbsjbco
220364,"louisville, kentucky, usa",55.0,KJaXtLgTiTut220364,btA3Roa@Vb4
220365,"ottawa, ontario, canada",33.0,XItfPxrv8RiU220365,k3FyEKlZB9
220366,"brighton, england, united kingdom",39.0,tZF9jhK3qqYA220366,Ndi85zxcDcBx
220367,"kansas city, missouri, usa",26.0,EZS9JXrKE5p3220367,ucAN3uqghkS
220368,"st. louis, missouri, usa",24.0,lbvFQw9rCEqR220368,cbzmyx3#Z2WA
220369,"oakland, california, usa",,UTWJLhvQ15dq220369,2QIKURIz@P
220370,"chicago, illinois, usa",30.0,uXKVsku2lqLg220370,BBubiaHppiEJN
220371,"waltham, massachusetts, usa",18.0,sYorY8Lkod4b220371,t4VRCHSt8
220372,"grove city, ohio, usa",,MMgsyJICsCUd220372,sTiX9#@go8K
220373,"spokane, washington, usa",30.0,UvQddbWwJnvO220373,w@3VgILOnaA
220374,"little rock, arkansas, usa",,PdpxOjIKdfcJ220374,D5CPdZ4O2Z8yG
220375,"copenhagen, n/a, denmark",,j2wDfXVaVQGJ220375,vghycCl75
220376,"clemmons, north carolina, usa",16.0,2d6XDJv1Vy8N220376,jQe2tLQGFHNIK
220377,"levittown, pennsylvania, usa",55.0,PLizMfqAEYm6220377,1FyX1HQEzFv
220378,"peterborough, england, united kingdom",30.0,RcIbJyPV8mU6220378,rn@5RFGrK6y
220379,"argostoli, kephalonia, greece",53.0,nGVTWF4jXzzg220379,crkoOOePv
220380,"abergavenny, wales, united kingdom",,xuc359TlkKVY220380,u59E@BRlx3p
220381,"belfast, antrim, united kingdom",24.0,dssQCRdfSVVd220381,xPsbVUifccaok
220382,"saratoga springs, new york, usa",,ro6pemeDLvL6220382,EzAf3yFmgL
220383,"mantova, lombardia, italy",,hO3Vh13rROTF220383,aub#Q9zNr
220384,"joliet, illinois, usa",,qOBhNvJ6KaGA220384,vA3fFYRbCvP
220385,"chicago, illinois, usa",,fDtGLHwU53lD220385,m24IrlINKM5k
220386,"buenos aires, buenos aires, argentina",46.0,pdlv68qrHQSH220386,vKo@xLUuvyQ#J
220387,"oberlin, ohio, usa",20.0,2TBlV5Ihx3Wk220387,9PWqb7#m1jl7
220388,"caldas da rainha, west virginia, portugal",32.0,AsD1DAvCOsXT220388,LMrwzAzuKY7
220389,"montreal, quebec, canada",29.0,wZ6AH7pv8O6i220389,nIueC3Icv3iql
220390,"leamington spa, warwickshire, united kingdom",27.0,vXgf11XdycED220390,h1cK1ga#@9
220391,"portland, oregon, usa",15.0,xgqqysL2TVJ7220391,kMrHpnFNo
220392,"kentwood, michigan, usa",26.0,ZD9THa8XQKMz220392,V1J8b2KVNp
220393,"helsinki, \n/a\"", finland""",,pSlmbw1oeOd2220393,aLzcS4NZAM2G5
220394,"winston-salem, north carolina, usa",,WEBPaUWKQNmV220394,hqoZXccoK4KtO
220395,"chicago, illinois, usa",69.0,44NKwGnfMdTf220395,MnwN5s#vo4MBU
220396,"cazenovia, new york, usa",23.0,KSsWh3T9QDdm220396,6QkQ@@s98@nTO
220397,"savonlinna, n/a, finland",27.0,tItWRh1s5uW2220397,cFyv@9RJGjqX7
220398,"middletown, pennsylvania, usa",62.0,bF6mrggVpYOW220398,M3d2B7OjE
220399,"alborn, minnesota, usa",,TDFRFInURkmX220399,kB4D9hLPFilf8
220400,"calgary, alberta, canada",36.0,Q9HEGva6yh66220400,ubypTm9Wxb
220401,"williamsport, pennsylvania, usa",,wIG1uBxXQ9pU220401,7pVfabgMPo
220402,"van nuys, california, usa",24.0,k3L2QEJDWLEq220402,x7toe3AKVNDO
220403,"wilsonville, oregon, usa",,NbHsCoelM3oR220403,7WTPMyx5w
220404,"wichita, kansas, usa",30.0,FcIg3JozAYnP220404,L7y2XVYyWV
220405,"woodinville, washington, usa",44.0,NbevLQyEFIP7220405,4flFLpJlwLvJ
220406,"fairway, kansas, usa",,x6LvxRoiXqtw220406,Q2iAnBwN7X3
220407,"worthington, ohio, usa",27.0,ARFh5dBkEB4s220407,sIVZxPY6a6Wb
220408,"san luis potosí, san luis potosí, mexico",17.0,Ktp2QOh4qHRR220408,Wqz8XnkkQwlYI
220409,"nelson, n/a, new zealand",,KoM4QqFLKE9r220409,ZXxCiKZhbWsN
220410,"dallas, texas, usa",,jX7rqdaBZiIw220410,veo3tY4ECgzTo
220411,"winnipeg, manitoba, canada",25.0,H7OiYEGuBAuv220411,LEePYQr1m9F
220412,"barcelona, catalunya, spain",21.0,4m5TtX1TBSGu220412,SI7ZcVPYk
220413,"chandler, arizona, usa",,mxz9p3A7bgRI220413,vzuAveTCpt
220414,"greenville, south carolina, usa",21.0,GqNFc57BShJK220414,c77##csSP
220415,"tampa, florida, usa",64.0,pSNGBB3nMoeH220415,NkEPTnQnS5BC1
220416,"voogabaga, chiztu, canada",,DEMLMxgSkkWe220416,fDuwju7nZd@
220417,"brighton, england, united kingdom",25.0,cUkhSqPhBTtL220417,J56nsCop9q#
220418,"oak park, illinois, usa",30.0,cviOvGLjKYoQ220418,8RRid2X5oI7M
220419,"chester springs, pennsylvania, usa",,OHOqac3Rsoov220419,tmZcUa97qZyq
220420,"sullivan, new hampshire, usa",42.0,2yKQUHLz7smk220420,V@@GqT6SKLe
220421,"durham, england, united kingdom",48.0,nSTCgW9Jlufm220421,AJggSm8OTr
220422,"london, england, united kingdom",,mf3VNvClIKKl220422,jbEh3gF3o
220423,"horsham, england, united kingdom",29.0,Psa1btzBMBkz220423,u3ZJV5ioR9ZE
220424,"davison, michigan, usa",1.0,7eaBDQfaXTPh220424,cZIm1tMwrN1a
220425,"pasadena, california, usa",34.0,QwGhmrflqny9220425,MIQotN6RzGVN
220426,"surrey, surrey, united kingdom",,qnbAL55CgD3O220426,SPM@OQQR9jc1
220427,"yarraville, victoria, australia",32.0,VwH2TmxYFgR3220427,byciZOJnFFS
220428,"mold, flintshire, wales",,hX2fX78e7nWe220428,5cm5jZzmwW
220429,"paris, n/a, france",25.0,vvhJx6JWJPqE220429,vywgiObAer1
220430,"leicester, england, united kingdom",,F7NG6NCsGbyq220430,5RvJeTQoF
220431,"lakewood, washington, usa",34.0,vSKIYIwsZagO220431,RwubuSGvA#
220432,"fort worth, texas, usa",34.0,ppfK6YgVnyoD220432,aIMEHQMu5
220433,"leicester, england, united kingdom",35.0,3I1giwFoHsLY220433,Pq#c91ZX19r
220434,"regensburg, basilicata, germany",,iWug5KKfgJd7220434,IvttDNJmIP
220435,"brisbane, queensland, australia",,kBQc5Q4ts4bN220435,2Af4RJRuK
220436,"dorchester, dorset, united kingdom",,85GJ7BZswZyv220436,GMp68XsbotMeD
220437,"davison, michigan, usa",23.0,L5MfBQPzaXu2220437,BgEFFlyi#pQ
220438,"tunbridge wells, england, united kingdom",43.0,KDSNSrU7nG3p220438,X28lcCyD2QWbl
220439,"newcastle upon tyne, england, united kingdom",18.0,at7breOMBWKM220439,#pzlYJDtmJtf
220440,"dover, new hampshire, usa",30.0,91Pyo96NY4Y1220440,m8qBKZRJuB
220441,"east lansing, michigan, usa",,7tPrKkxrkeEI220441,5nCEskfC5j@
220442,"london, london, united kingdom",,bHewAUQm5Ixg220442,HElh#IdNVbNy
220443,"new haven, connecticut, usa",57.0,VWuB9Pk51NEl220443,TfgiQzCPPy9f
220444,"leesburg, virginia, usa",,HqdtaqTnCF3Q220444,4pRhZvE9k1ahO
220445,"sheffield, south yorkshire, united kingdom",32.0,IkivKb4C9gNf220445,rVOQ3PuPC4Sq
220446,"pasadena, california, usa",,hKkFAwLCXPJj220446,e2QDQvWz8
220447,"evanston, illinois, usa",19.0,pzaug3rAZftG220447,DfULNH8uZ@
220448,"upper darby, pennsylvania, usa",21.0,nGIfu88Mm8Xg220448,cigzQPqqhnBFo
220449,"bensalem, pennsylvania, usa",,GseQUj6Jf9hl220449,epWVDrIx3NxA
220450,"vaughan, ontario, canada",46.0,kRQzBhlKbUS5220450,eJg3xWIpI1U@D
220451,"charlottetown, prince edward island, canada",20.0,QFWRVXkpaCqC220451,24g9fDN5OYBC
220452,"winnipeg, manitoba, canada",,dorEnxfTiFmg220452,XW#JcwiB8CfYb
220453,"london, england, united kingdom",25.0,f98cNcVornbg220453,8AMSUOixLS3kz
220454,"lodi, ohio, usa",59.0,4D7xuaYqT7iy220454,jj#CHARY5q
220455,"london, england, united kingdom",21.0,GGM8P3G8aKmY220455,3SBLzmVdI
220456,"ottawa, ontario, canada",22.0,4qqWWJRDAlXm220456,rGgj27R#CKne#
220457,"johor bahru, johor, malaysia",13.0,h4tVyE4tYNtf220457,qng8xEO@#G
220458,"leipzig, sachsen, germany",,h3hSdH44NuBB220458,V53eWCjHm8#
220459,"baton rouge, louisiana, usa",16.0,l32y5SvqUv6Z220459,4wKfciltzM@k
220460,"manchester, england, united kingdom",41.0,kqCQa2dzX7Na220460,YKgu@3J#Kv
220461,"kenai, alaska, usa",46.0,gzJxCXBikRmz220461,g4rkHXvCnSg
220462,"vancouver, british columbia, canada",53.0,dCoKaswpO9ao220462,7emnapZPQa
220463,"menands, new york, usa",50.0,xilcQ3t1Tz1i220463,eFtbNKmTbMA
220464,"topeka, kansas, usa",14.0,YzWYO3JwcmPu220464,dKt7WJbwHj
220465,"horley, england, united kingdom",34.0,iowFPUQIayj7220465,9a7yEMWn@3
220466,"cambridge, england, united kingdom",31.0,wo7IdtL3Z4Jd220466,JfNcm1XyQfaBx
220467,"pawtucket, rhode island, usa",,ZW1JDyDtwCyB220467,JrnIuHnIQPR
220468,"chicago, illinois, usa",21.0,1SzHsjuGvBdZ220468,UFg7Dhs5Y
220469,"toronto, ontario, canada",27.0,kqh2C159lHez220469,fNq2ug9LxOYs
220470,"albuquerque, new mexico, usa",60.0,48lUE1HXDRZF220470,FN56PF1dq
220471,"melbourne, victoria, australia",18.0,MALlVxAbQSm2220471,rIwYXlfgI
220472,"brainerd, minnesota, usa",15.0,8LF2gSI48DI1220472,3LRWvfwUV57G
220473,"4248 a wagonwheel ct, pennsylvania, usa",,EdkNYNKx6BNK220473,5dBrY5AwgRF@
220474,"leutenberg, thueringen, germany",13.0,4hUk92alLjnV220474,Fk3WPzUpoh
220475,"brisbane, queensland, australia",29.0,beXon6uYtulD220475,8Nuy7gY1lJ
220476,"montrose, new york, usa",27.0,M4cpaYqHiZju220476,vPc1ctPN2N
220477,"wilmington, north carolina, usa",,kOWfwXxG4C6F220477,#DyzKGEFSu8hP
220478,"pullman, washington, usa",,x8MH4MmgprX2220478,LdzBMfz#Hwn#b
220479,"pyrmont, new south wales, australia",28.0,pr6lEVgRKZQy220479,PzsOlPmDtmVf
220480,"cardiff, wales, united kingdom",35.0,OI86C1gO3Vyc220480,tYt8KiF@YZ
220481,"aurelia, iowa, usa",,NWW4fCEmRevQ220481,bMlsItoDQcuu
220482,"vancouver, washington, usa",57.0,DwSUOga9T6th220482,VxDp9gkZSib
220483,"chester springs, pennsylvania, usa",,m7vg3cJDcowO220483,HlfoPtNtRzA
220484,"charleston, ,",,5wUVo3stDga5220484,YqpSnHpJ@a7e
220485,"jefferson, ohio, usa",18.0,8z84wzABkx57220485,eMb2InbkciIyv
220486,"alamogordo, new mexico, usa",22.0,Ji9W5QPVLj9L220486,zysirAocnqLzb
220487,"san diego, california, usa",28.0,6AKhfb9ol6fa220487,oNBi7xdyqeT
220488,"calgary, alberta, canada",,EhgLsCiW7L9Y220488,2YLjzt3PlGL
220489,"limehouse, ontario, canada",,QVwwnXaD8pXN220489,uwcnMZ@xYiv
220490,"st helens, tasmania, australia",32.0,6qYpEnVgfvke220490,KETHtEVjP6@j
220491,"st. joseph, michigan, usa",,eCC6UOzKRObz220491,It#8EbcttIRsc
220492,"beaverton, oregon, usa",,UNLe9Yn5tGro220492,Aw7wvEzGBmO
220493,"brisbane, queensland, australia",32.0,y2WXOxZ1vBJl220493,Rw2MDjFPOsXsy
220494,"kansas city, missouri, usa",,POSCoaMYRQ4f220494,TCxEfuzV3
220495,"webster groves, missouri, usa",66.0,UeYdmB3QLzPy220495,hnkMMQlm#f
220496,"yarmouth, maine, usa",40.0,GvLY99Ahr8KE220496,VkNxxMJZk2X
220497,"ann arbor, michigan, usa",,J6zDWS2KWFHG220497,q1XQA9cRMjl
220498,"bloomington, minnesota,",,wUrtOLAyHfe1220498,aboOfjfbeW
220499,"brooklyn, ,",26.0,hJyC1VWlwUAM220499,Pp3DAfb#T
220500,"bristol, england, united kingdom",24.0,RzDAlXIdq8WW220500,JizkvWG4f
220501,"san gragorio, santa fe, argentina",38.0,Il1iA1l9tC8D220501,DSfx1DVjRJ
220502,"dedham, massachusetts, usa",,NWOy6ZXZDfre220502,r#jqc3ofu
220503,"gainesville, florida, usa",,UT3xBDw3Jy2C220503,Yfe9ZPLxnVG
220504,"kenmore, washington, usa",,PYv2qt6DK4Dv220504,OUbEnc27E3mvU
220505,"leicester, leicestershire, united kingdom",33.0,QHf4ATb2HhoT220505,SsxXT4CKG
220506,"pechina, almería, almería, spain",20.0,h9EbFABUVay7220506,v5lWRdVwvda
220507,"madison, wisconsin, usa",24.0,ICGW4EwDqam6220507,eyOGphvGXi
220508,"cambridge, massachusetts, usa",34.0,LWFYkhXAfXTO220508,gMSeyi9gn
220509,"dublin, n/a, ireland",,cvibZqgV7FCZ220509,VNJqpNIpbr
220510,"bolzano, trentino alto adige, italy",,vcMKeHKb3WDv220510,xfn1MT9wEBxN3
220511,"manchester, england, united kingdom",25.0,3MGlso9huZuB220511,zqgoaqsS5XT
220512,"chicago, illinois, usa",30.0,dUcrcXX4DmAo220512,G3mJj6qzjklu
220513,"little egg harbor, new jersey, usa",22.0,d2mvePq3kxYA220513,aDwmHVIuroh6
220514,"ternopil`, ternopil`, ukraine",15.0,4rdozIsr6gAi220514,Bp6ih8eoQQ
220515,"kirrawee, nsw, australia",28.0,rjVKmXxLN9Hw220515,y6hHUwdTVF
220516,"cessnock, new south wales, australia",37.0,4fr3YeSLFpCQ220516,W7bBdqQPnCXE
220517,"port allen, louisiana, usa",16.0,WuIPY1cWYhaa220517,sHfyq2FS#
220518,"auckland, north island, new zealand",26.0,gxliyTota9E4220518,eYhV38e8FJ
220519,"lexington, kentucky, usa",21.0,zmh7DokQijbj220519,C4osYTF#m7H
220520,"woonsocket, rhode island, usa",25.0,gZRq5tr7VPOg220520,RHaPwnUhV
220521,"nottingham, england, united kingdom",39.0,dKb6RMQjs3Zv220521,q3IjelyvHIt9
220522,"antlers, oklahoma, usa",,iXN7UPAUqdmR220522,ach14Gbbbm8g
220523,"san diego, california, usa",25.0,gA2tRJPC4bQb220523,hCLITNPBKIUjE
220524,"mainz, rheinland-pfalz, germany",22.0,zFZFn3GNf9C7220524,bCfFkaTpWTn
220525,"chesterfield, england, united kingdom",25.0,PxWpVyy2Ghy5220525,6vzzJ7JWJzy
220526,"chambersburg, pennsylvania, usa",45.0,InWyGhIQtzSP220526,TJGMTYr3Wlvx
220527,"virginia beach, virginia, usa",24.0,Q9VrAAo8P6vW220527,16B@zkBx@qUl6
220528,"nottingham, england, united kingdom",29.0,xAWoMZzxJLZx220528,YFgAhPCxYbI
220529,"launceston, cornwall, united kingdom",30.0,zp3PqktiTXyi220529,#YFl7Nfa8v
220530,"chula vista, ,",16.0,9ASDiH8Twvdm220530,OwDPOzewkxk
220531,"tucson, arizona, usa",,yDxZNL5iwyk5220531,JKbftfW9EFzT
220532,"dunedin, otago, new zealand",23.0,RVx2b7YJdAEq220532,Qdc@qJWxeDTkj
220533,"edinburgh, edinburgh scotland, united kingdom",,CTB3wFOxRLRR220533,ei6zLJjhee
220534,"brasil, ceará, fortaleza",,9delOZU3Lclf220534,C1yOJcRpML
220535,"dumont, new jersey, usa",48.0,ovvd5YTOLXm3220535,VnRh4afzk
220536,"tallahassee, florida, usa",,mYxLUVgf5n81220536,kP#LmNM2Gag
220537,"wien, wien, austria",24.0,bNIohapAAIy6220537,e@q5U#hLa21j
220538,"london, london, united kingdom",28.0,g6IUyjM6SXBi220538,wR8GOLTKp
220539,"winnipeg, manitoba, canada",16.0,6n74NFqY7Qax220539,TJDMTtU@@q
220540,"oxford, england, united kingdom",30.0,7BHPoEAn93R2220540,tZrdZEhGm@
220541,"sheffield, n/a, united kingdom",34.0,5z6ziIYKM8Av220541,C3vzhynEWEPs4
220542,"truro, england, united kingdom",34.0,6RTTVVNszEgB220542,nnD6wz9ul2
220543,"tehran, iowa, iran",20.0,pTmOVIbfg88x220543,xINlGZUyX6vB
220544,"minneapolis, minnesota, usa",28.0,MWia22ZFywK2220544,ECkGYYTpGf
220545,"peterborough, ontario, canada",,kvZIjLeGh5eQ220545,xPciVeFgam
220546,"wamego, kansas, usa",63.0,7o4iqVrdGbjW220546,HwYsd9KXV
220547,"cincinnati, ohio, usa",23.0,KfosFnFxYuEW220547,Vs4WrFGok
220548,"abbotsford, british columbia, canada",,M71oHoPjwuei220548,fMQCDAzE364l
220549,"melbourne, victoria, australia",0.0,7Pdcz6Z2EXQK220549,Vjh1HtK49e
220550,"roma, lazio, italy",,JmRSftOlLjOk220550,@YCZcwOUY
220551,"seattle, washington, usa",19.0,AQcjuH1Tb44r220551,AvgHQlCqvwz
220552,"barrington, illinois, usa",48.0,vTUPpfPtEmKl220552,RAKACeKmu
220553,"edmonton, alberta, canada",23.0,lUqKiZbddv3f220553,xnSi8469#i#W
220554,"seddon, victoria, australia",34.0,mwktYoT2tx5x220554,EvZJgE6CNgL
220555,"richmond, virginia, usa",,lvOcaZwahRen220555,#uY@jk#mlK6
220556,"st. helens, england, united kingdom",20.0,4VNSNtBpgceA220556,aZA9WBl1i6e
220557,"leominster, herefordshire, united kingdom",30.0,WNvKMqVVT8hz220557,1og681SEns
220558,"sheffield, england, united kingdom",42.0,g6e64tqhKmQ4220558,S1Hb69zjrD#A
220559,"little rock, arkansas, usa",,5PbtmlIFXtKx220559,W6El4Inmh
220560,"puebla, puebla, mexico",22.0,jqDMreWsfC9H220560,KkOLlTARx
220561,"beverley, east yorkshire, united kingdom",,f2jUCueDF1of220561,rcp7RsYB7I
220562,"lancaster, lancaster, united kingdom",,ZXxJu6lRg134220562,77rVZcAWRJ
220563,"stuttgart, baden-wuerttemberg, germany",,8eLA3rSbZt96220563,CTlkTWPvV7
220564,"san francisco, california, usa",28.0,io44qsXiVtY7220564,wwyjrrX#Urv
220565,"st. louis, missouri, usa",,A87Vfm7MKurG220565,yUmwHPJb8Kcx
220566,"plymouth, ohio, usa",17.0,SEmiKGAGXJPE220566,p5akVZ8#vs
220567,"sydney, new south wales, australia",22.0,WIhktQE1BLYr220567,nhWxNJ1IzP5j
220568,"montreal, quebec, canada",,JtsyYQa7EtIe220568,rvQ@@lUh#w
220569,"mt. zion, west virginia, usa",,4kef8lTuY151220569,SE4Xlc1SIX5Yp
220570,"glen cove, new york, usa",17.0,CDIeXGLJyqS5220570,Ge22M#abdOXt
220571,"edinburgh, scotland, united kingdom",66.0,WiEQfoawcq4J220571,Jjb9Y9F6sW6jE
220572,"bemidji, minnesota, usa",24.0,n2EKckvw86gX220572,sageOgwvNt
220573,"st. louis, missouri, usa",25.0,xj1bMWdsEnOz220573,c2rHS748Bj
220574,"kierspe, nordrhein-westfalen, germany",,4PY8Rtr3I3l6220574,2Nvkd@B85m
220575,"melbourne, victoria, australia",39.0,qNneUX1e6Eu3220575,oroidTdN2BOZ
220576,"cranbourne, victoria, australia",,YsPg81NorHAo220576,P1pE5MgzhZ#GK
220577,"melbourne, victoria, australia",11.0,2fPUcwy9mg62220577,NxtZ25CnO
220578,"gosport, england, united kingdom",31.0,Of3SZkdxDNhx220578,VE9j1ax9H
220579,"coventry, england, united kingdom",42.0,kODgtMdFRLD8220579,9MfMSDtUP
220580,"mentone, victoria, australia",25.0,HbHTqhbtEKb8220580,f@xtl#X@74DGo
220581,"twin cities, minnesota, usa",,Aj5TwKd9qocx220581,K@jVlp4BH7Sn
220582,"franklin square, new york, usa",17.0,9yhl8B3gL1gl220582,mWWXEPgDQrE
220583,"bloomington, minnesota, usa",21.0,HKVIisZAkO5o220583,N7kEs5Mlc
220584,"tucson, arizona, usa",,zsWmbgf3wUdR220584,ZoUqzGbgE
220585,"muskegon, michigan, usa",,f9Lek2dAdqmf220585,i1B6AgXX6ca5#
220586,"richmond, british columbia, canada",,i1BXqBxRoTOZ220586,DNvk7E@cs
220587,"encinitas, california, usa",30.0,jeeOpPJIoXve220587,8llegaKdtvxC
220588,"toronto, ontario, canada",,4uiSjgoGcb2D220588,NpSUZeMr8a
220589,"kansas city, missouri, usa",50.0,bcr7c2JuHw58220589,ryZFOnTGnHn
220590,"st. cloud, minnesota, usa",,3lWFDUog9UMn220590,pg#F6NQCLjCv
220591,"brighton, england, united kingdom",22.0,pqOvx8quDUKW220591,Xegm3vUb7Zh
220592,"birmingham, united kingdom, united kingdom",24.0,ZdwRJfFsEzsZ220592,Hy4Bj8DEjy
220593,"bellevue, washington, usa",19.0,A5xYKBQgsPhX220593,UFjAb2qTaUTc
220594,"horsham, victoria, australia",17.0,Y3MF2LbJ4Rcb220594,4IqjWMrTU6O#
220595,"dublin, dublin, ireland",,8hl9Pu5hcVGD220595,m9xifwWms27m
220596,"manalapan, new jersey, usa",,upx2kKeHhxGM220596,@4hCWYfIu
220597,"toronto, ontario, canada",26.0,MxJiWwiqrsYB220597,igWky7z7UKE9h
220598,"new york, new york, usa",25.0,8KJH3m3uFg6J220598,A8MOnNC5aVk
220599,"leicester, england, united kingdom",22.0,w5laG5Fv2iBl220599,5Hqpo@#5xa7DI
220600,"waterlooville, england, united kingdom",,gW7JsXWJSBff220600,gcQd8AXyK
220601,"espoo, n/a, finland",23.0,dd6xfHQbqJ1f220601,NMnRmA3x1pGnI
220602,"prospect, south australia, australia",,wyXnvRzwImCj220602,Uei3@guSI
220603,"dartmouth, nova scotia, canada",33.0,JKCi89fNFHqY220603,DRSfUByT5x9
220604,"ada, michigan, usa",,x7aLYktstuDR220604,SU@jb4v7Q@L
220605,"hollister, california, usa",34.0,wwE7t7QYGUEU220605,p5KStbYxNE
220606,"biarritz, qsffqds, france",32.0,LZUklA4vrNqq220606,V52j2#wriaOo
220607,"yakima, washington, usa",,nqUIG5JzLoeB220607,u2zMns8oVN
220608,"pasadena, california, usa",32.0,4ZKNBB83qM2a220608,vcDxglR14mwJa
